Date,Close
04/10/2024,5751.069824
07/10/2024,5695.939941
08/10/2024,5751.129883
09/10/2024,5792.040039
10/10/2024,5780.049805
11/10/2024,5815.029785
14/10/2024,5859.850098
15/10/2024,5815.259766
16/10/2024,5842.470215
17/10/2024,5841.470215
18/10/2024,5864.669922
21/10/2024,5853.97998
22/10/2024,5851.200195
23/10/2024,5797.419922
24/10/2024,5809.859863
25/10/2024,5808.120117
28/10/2024,5823.52002
29/10/2024,5832.919922
30/10/2024,5813.669922
31/10/2024,5705.450195
01/11/2024,5728.799805
04/11/2024,5712.689941
05/11/2024,5782.759766
06/11/2024,5929.040039
07/11/2024,5973.100098
08/11/2024,5995.540039
11/11/2024,6001.350098
12/11/2024,5983.990234
13/11/2024,5985.379883
14/11/2024,5949.169922
15/11/2024,5870.620117
18/11/2024,5893.620117
19/11/2024,5916.97998
20/11/2024,5917.109863
21/11/2024,5948.709961
22/11/2024,5969.339844
25/11/2024,5987.370117
26/11/2024,6021.629883
27/11/2024,5998.740234
29/11/2024,6032.379883
02/12/2024,6047.149902
03/12/2024,6049.879883
04/12/2024,6086.490234
05/12/2024,6075.109863
06/12/2024,6090.27002
09/12/2024,6052.850098
10/12/2024,6034.910156
11/12/2024,6084.189941
12/12/2024,6051.25
13/12/2024,6051.089844
16/12/2024,6074.080078
17/12/2024,6050.609863
18/12/2024,5872.160156
19/12/2024,5867.080078
20/12/2024,5930.850098
23/12/2024,5974.069824
24/12/2024,6040.040039
26/12/2024,6037.589844
27/12/2024,5970.839844
30/12/2024,5906.939941
31/12/2024,5881.629883
02/01/2025,5868.549805
03/01/2025,5942.470215
06/01/2025,5975.379883
07/01/2025,5909.029785
08/01/2025,5918.25
10/01/2025,5827.040039
13/01/2025,5836.220215
14/01/2025,5842.910156
15/01/2025,5949.910156
16/01/2025,5937.339844
17/01/2025,5996.660156
21/01/2025,6049.240234
22/01/2025,6086.370117
23/01/2025,6118.709961
24/01/2025,6101.240234
27/01/2025,6012.279785
28/01/2025,6067.700195
29/01/2025,6039.310059
30/01/2025,6071.169922
31/01/2025,6040.529785
03/02/2025,5994.569824
04/02/2025,6037.879883
05/02/2025,6061.47998
06/02/2025,6083.569824
07/02/2025,6025.990234
10/02/2025,6066.439941
11/02/2025,6068.5
12/02/2025,6051.970215
13/02/2025,6115.069824
14/02/2025,6114.629883
18/02/2025,6129.580078
19/02/2025,6144.149902
20/02/2025,6117.52002
21/02/2025,6013.129883
24/02/2025,5983.25
25/02/2025,5955.25
26/02/2025,5956.060059
27/02/2025,5861.569824
28/02/2025,5954.5
03/03/2025,5849.720215
04/03/2025,5778.149902
05/03/2025,5842.629883
06/03/2025,5738.52002
07/03/2025,5770.200195
10/03/2025,5614.560059
11/03/2025,5572.069824
12/03/2025,5599.299805
13/03/2025,5521.52002
14/03/2025,5638.939941
17/03/2025,5675.120117
18/03/2025,5614.660156
19/03/2025,5675.290039
20/03/2025,5662.890137
21/03/2025,5667.560059
24/03/2025,5767.569824
25/03/2025,5776.649902
26/03/2025,5712.200195
27/03/2025,5693.310059
28/03/2025,5580.939941
31/03/2025,5611.850098
01/04/2025,5633.069824
02/04/2025,5670.970215
03/04/2025,5396.52002
04/04/2025,5074.080078
07/04/2025,5062.25
08/04/2025,4982.77002
09/04/2025,5456.899902
10/04/2025,5268.049805
11/04/2025,5363.359863
14/04/2025,5405.970215
15/04/2025,5396.629883
16/04/2025,5275.700195
17/04/2025,5282.700195
21/04/2025,5158.200195
22/04/2025,5287.759766
23/04/2025,5375.859863
24/04/2025,5484.77002
25/04/2025,5525.209961
28/04/2025,5528.75
29/04/2025,5560.830078
30/04/2025,5569.060059
01/05/2025,5604.140137
02/05/2025,5686.669922
05/05/2025,5650.379883
06/05/2025,5606.910156
07/05/2025,5631.279785
08/05/2025,5663.939941
09/05/2025,5659.910156
12/05/2025,5844.189941
13/05/2025,5886.549805
14/05/2025,5892.580078
15/05/2025,5916.930176
16/05/2025,5958.379883
19/05/2025,5963.600098
20/05/2025,5940.459961
21/05/2025,5844.609863
22/05/2025,5842.009766
23/05/2025,5802.819824
27/05/2025,5921.540039
28/05/2025,5888.549805
29/05/2025,5912.169922
30/05/2025,5911.689941
02/06/2025,5935.939941
03/06/2025,5970.370117
04/06/2025,5970.810059
05/06/2025,5939.299805
06/06/2025,6000.359863
09/06/2025,6005.879883
10/06/2025,6038.810059
11/06/2025,6022.240234
12/06/2025,6045.259766
13/06/2025,5976.970215
16/06/2025,6033.109863
17/06/2025,5982.720215
18/06/2025,5980.870117
